base,resell_level,crash_level,crash_frac,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
B,62,16,0.5,1.3318,0.0554,-0.2366,0.1363,0.465
B,62,16,0.6,1.3621,0.0562,-0.2384,0.1373,0.468
B,62,16,0.7,1.3914,0.0571,-0.239,0.1381,0.472
B,62,16,0.8,1.4183,0.0578,-0.2392,0.1387,0.476
B,62,16,0.9,1.4407,0.0585,-0.2392,0.1392,0.479
B,62,16,1.0,1.4601,0.059,-0.2392,0.1397,0.481
B,62,17,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,17,0.1,1.1954,0.0513,-0.1864,0.1115,0.506
B,62,17,0.2,1.2632,0.0534,-0.2016,0.1287,0.469
B,62,17,0.3,1.2859,0.054,-0.2255,0.1353,0.458
B,62,17,0.4,1.3151,0.0549,-0.243,0.1386,0.456
B,62,17,0.5,1.3544,0.056,-0.2554,0.1406,0.459
B,62,17,0.6,1.399,0.0573,-0.2643,0.142,0.464
B,62,17,0.7,1.4499,0.0587,-0.269,0.143,0.472
B,62,17,0.8,1.5031,0.0602,-0.2706,0.1438,0.479
B,62,17,0.9,1.5454,0.0613,-0.2715,0.1444,0.485
B,62,17,1.0,1.5718,0.062,-0.2718,0.145,0.488
B,62,18,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,18,0.1,1.1917,0.0512,-0.1953,0.1156,0.491
B,62,18,0.2,1.2455,0.0529,-0.2409,0.1324,0.456
B,62,18,0.3,1.276,0.0538,-0.261,0.1385,0.448
B,62,18,0.4,1.3179,0.055,-0.2685,0.1413,0.451
B,62,18,0.5,1.3624,0.0563,-0.2705,0.1428,0.456
B,62,18,0.6,1.3982,0.0573,-0.2714,0.1438,0.46
B,62,18,0.7,1.4219,0.0579,-0.2717,0.1446,0.463
B,62,18,0.8,1.4358,0.0583,-0.2718,0.1452,0.464
B,62,18,0.9,1.443,0.0585,-0.2718,0.1458,0.464
B,62,18,1.0,1.4461,0.0586,-0.2718,0.1463,0.464
B,62,19,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,19,0.1,1.2192,0.0521,-0.2201,0.1178,0.491
B,62,19,0.2,1.2802,0.0539,-0.2626,0.1344,0.459
B,62,19,0.3,1.3375,0.0555,-0.2699,0.1401,0.457
B,62,19,0.4,1.3907,0.0571,-0.2713,0.1428,0.461
B,62,19,0.5,1.4401,0.0584,-0.2717,0.1444,0.467
B,62,19,0.6,1.485,0.0597,-0.2718,0.1455,0.472
B,62,19,0.7,1.5213,0.0606,-0.2718,0.1465,0.476
B,62,19,0.8,1.5512,0.0614,-0.2718,0.1473,0.48
B,62,19,0.9,1.5784,0.0622,-0.2718,0.148,0.483
B,62,19,1.0,1.6035,0.0628,-0.2718,0.1487,0.485
B,62,20,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,20,0.1,1.2751,0.0537,-0.2325,0.1198,0.498
B,62,20,0.2,1.3845,0.0569,-0.2677,0.1361,0.476
B,62,20,0.3,1.4744,0.0594,-0.2709,0.1417,0.479
B,62,20,0.4,1.5411,0.0612,-0.2716,0.1446,0.484
B,62,20,0.5,1.5962,0.0626,-0.2718,0.1465,0.489
B,62,20,0.6,1.6355,0.0636,-0.2718,0.1479,0.492
B,62,20,0.7,1.6696,0.0645,-0.2718,0.1491,0.495
B,62,20,0.8,1.7007,0.0653,-0.2718,0.1502,0.498
B,62,20,0.9,1.7343,0.0661,-0.2718,0.1511,0.501
B,62,20,1.0,1.7674,0.067,-0.2718,0.1517,0.504
B,62,21,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,21,0.1,1.3246,0.0552,-0.2377,0.1212,0.505
B,62,21,0.2,1.4758,0.0594,-0.2685,0.1375,0.489
B,62,21,0.3,1.5866,0.0624,-0.2711,0.1434,0.495
B,62,21,0.4,1.6671,0.0644,-0.2717,0.1466,0.501
B,62,21,0.5,1.7321,0.0661,-0.2718,0.1486,0.506
B,62,21,0.6,1.773,0.0671,-0.2718,0.1502,0.509
B,62,21,0.7,1.81,0.068,-0.2718,0.1514,0.511
B,62,21,0.8,1.8468,0.0689,-0.2718,0.1526,0.514
B,62,21,0.9,1.8888,0.0699,-0.2718,0.1535,0.518
B,62,21,1.0,1.9319,0.0709,-0.2718,0.1542,0.522
B,62,22,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,22,0.1,1.3533,0.056,-0.2483,0.124,0.502
B,62,22,0.2,1.5648,0.0618,-0.2696,0.1393,0.501
B,62,22,0.3,1.714,0.0656,-0.2715,0.1448,0.513
B,62,22,0.4,1.8241,0.0683,-0.2718,0.1478,0.522
B,62,22,0.5,1.9039,0.0702,-0.2718,0.1498,0.529
B,62,22,0.6,1.9567,0.0715,-0.2718,0.1513,0.533
B,62,22,0.7,1.9994,0.0724,-0.2718,0.1525,0.536
B,62,22,0.8,2.0349,0.0732,-0.2718,0.1534,0.539
B,62,22,0.9,2.072,0.0741,-0.2718,0.1542,0.542
B,62,22,1.0,2.1173,0.0751,-0.2718,0.1547,0.547
B,62,23,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,23,0.1,1.433,0.0582,-0.252,0.1256,0.514
B,62,23,0.2,1.6564,0.0642,-0.27,0.1406,0.514
B,62,23,0.3,1.8081,0.0679,-0.2716,0.1461,0.524
B,62,23,0.4,1.9143,0.0705,-0.2718,0.1491,0.533
B,62,23,0.5,1.9913,0.0722,-0.2718,0.1511,0.539
B,62,23,0.6,2.0442,0.0734,-0.2718,0.1526,0.542
B,62,23,0.7,2.087,0.0744,-0.2718,0.1538,0.545
B,62,23,0.8,2.1214,0.0752,-0.2718,0.1549,0.547
B,62,23,0.9,2.1559,0.0759,-0.2718,0.1558,0.549
B,62,23,1.0,2.1977,0.0768,-0.2718,0.1565,0.552
B,62,24,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,24,0.1,1.4441,0.0585,-0.2574,0.1271,0.512
B,62,24,0.2,1.7214,0.0658,-0.2706,0.1419,0.521
B,62,24,0.3,1.9177,0.0706,-0.2717,0.1475,0.537
B,62,24,0.4,2.0651,0.0739,-0.2718,0.1505,0.55
B,62,24,0.5,2.1719,0.0763,-0.2718,0.1524,0.56
B,62,24,0.6,2.2529,0.078,-0.2718,0.1538,0.567
B,62,24,0.7,2.3179,0.0793,-0.2718,0.1549,0.572
B,62,24,0.8,2.3719,0.0805,-0.2718,0.1558,0.576
B,62,24,0.9,2.4262,0.0816,-0.2718,0.1566,0.58
B,62,24,1.0,2.4843,0.0827,-0.2718,0.1572,0.585
B,62,25,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,25,0.1,1.5256,0.0608,-0.2576,0.1279,0.526
B,62,25,0.2,1.8171,0.0682,-0.2706,0.1429,0.534
B,62,25,0.3,2.0126,0.0727,-0.2717,0.1487,0.548
B,62,25,0.4,2.1491,0.0758,-0.2718,0.1518,0.558
B,62,25,0.5,2.2418,0.0778,-0.2718,0.1538,0.565
B,62,25,0.6,2.3032,0.079,-0.2718,0.1552,0.569
B,62,25,0.7,2.3482,0.08,-0.2718,0.1563,0.572
B,62,25,0.8,2.3881,0.0808,-0.2718,0.1572,0.574
B,62,25,0.9,2.4187,0.0814,-0.2718,0.1579,0.576
B,62,25,1.0,2.4212,0.0815,-0.2718,0.1584,0.575
B,62,26,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,26,0.1,1.594,0.0626,-0.2637,0.13,0.533
B,62,26,0.2,1.9139,0.0705,-0.2712,0.1448,0.544
B,62,26,0.3,2.1073,0.0749,-0.2718,0.1506,0.556
B,62,26,0.4,2.244,0.0778,-0.2718,0.1537,0.566
B,62,26,0.5,2.3455,0.0799,-0.2718,0.1556,0.573
B,62,26,0.6,2.4117,0.0813,-0.2718,0.1569,0.578
B,62,26,0.7,2.4587,0.0822,-0.2718,0.1579,0.581
B,62,26,0.8,2.4953,0.0829,-0.2718,0.1587,0.583
B,62,26,0.9,2.5353,0.0837,-0.2718,0.1593,0.586
B,62,26,1.0,2.5814,0.0846,-0.2718,0.1599,0.589
B,62,27,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,27,0.1,1.6263,0.0634,-0.266,0.1315,0.534
B,62,27,0.2,1.9743,0.0719,-0.2714,0.1462,0.549
B,62,27,0.3,2.1654,0.0761,-0.2718,0.1521,0.56
B,62,27,0.4,2.3021,0.079,-0.2718,0.155,0.569
B,62,27,0.5,2.3954,0.0809,-0.2718,0.1568,0.576
B,62,27,0.6,2.4612,0.0823,-0.2718,0.1581,0.581
B,62,27,0.7,2.5134,0.0833,-0.2718,0.159,0.584
B,62,27,0.8,2.5623,0.0842,-0.2718,0.1597,0.588
B,62,27,0.9,2.6117,0.0852,-0.2718,0.1603,0.591
B,62,27,1.0,2.6622,0.0862,-0.2718,0.161,0.595
B,62,28,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,28,0.1,1.6342,0.0636,-0.2671,0.133,0.531
B,62,28,0.2,2.0224,0.073,-0.2715,0.1475,0.552
B,62,28,0.3,2.2676,0.0783,-0.2718,0.1532,0.57
B,62,28,0.4,2.4301,0.0816,-0.2718,0.156,0.582
B,62,28,0.5,2.5434,0.0839,-0.2718,0.1578,0.591
B,62,28,0.6,2.6254,0.0855,-0.2718,0.159,0.597
B,62,28,0.7,2.6871,0.0866,-0.2718,0.1599,0.601
B,62,28,0.8,2.7365,0.0875,-0.2718,0.1607,0.604
B,62,28,0.9,2.7757,0.0883,-0.2718,0.1614,0.606
B,62,28,1.0,2.8041,0.0888,-0.2718,0.1621,0.607
B,62,29,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,29,0.1,1.6812,0.0648,-0.269,0.1343,0.536
B,62,29,0.2,2.1358,0.0755,-0.2717,0.1485,0.566
B,62,29,0.3,2.4157,0.0813,-0.2718,0.1539,0.587
B,62,29,0.4,2.594,0.0849,-0.2718,0.1566,0.6
B,62,29,0.5,2.7184,0.0872,-0.2718,0.1583,0.609
B,62,29,0.6,2.8094,0.0889,-0.2718,0.1595,0.615
B,62,29,0.7,2.88,0.0902,-0.2718,0.1605,0.62
B,62,29,0.8,2.9374,0.0912,-0.2718,0.1614,0.623
B,62,29,0.9,2.9853,0.092,-0.2718,0.1622,0.625
B,62,29,1.0,3.0254,0.0927,-0.2718,0.163,0.627
B,62,30,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,30,0.1,1.7796,0.0672,-0.2697,0.136,0.548
B,62,30,0.2,2.2744,0.0784,-0.2718,0.1498,0.58
B,62,30,0.3,2.5758,0.0845,-0.2718,0.1549,0.603
B,62,30,0.4,2.7625,0.088,-0.2718,0.1576,0.616
B,62,30,0.5,2.8875,0.0903,-0.2718,0.1592,0.624
B,62,30,0.6,2.9768,0.0919,-0.2718,0.1604,0.63
B,62,30,0.7,3.046,0.0931,-0.2718,0.1614,0.634
B,62,30,0.8,3.1048,0.0941,-0.2718,0.1621,0.637
B,62,30,0.9,3.1584,0.095,-0.2718,0.1628,0.64
B,62,30,1.0,3.2093,0.0958,-0.2718,0.1634,0.643
B,62,31,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,31,0.1,1.8378,0.0687,-0.2699,0.1367,0.555
B,62,31,0.2,2.3527,0.0801,-0.2718,0.1504,0.589
B,62,31,0.3,2.6583,0.0861,-0.2718,0.1555,0.61
B,62,31,0.4,2.8469,0.0896,-0.2718,0.1581,0.623
B,62,31,0.5,2.9703,0.0918,-0.2718,0.1598,0.631
B,62,31,0.6,3.0545,0.0932,-0.2718,0.1609,0.636
B,62,31,0.7,3.1166,0.0943,-0.2718,0.1618,0.639
B,62,31,0.8,3.1672,0.0951,-0.2718,0.1625,0.642
B,62,31,0.9,3.2124,0.0959,-0.2718,0.163,0.645
B,62,31,1.0,3.2544,0.0966,-0.2718,0.1635,0.647
B,62,32,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,32,0.1,1.9245,0.0707,-0.2699,0.1373,0.567
B,62,32,0.2,2.4693,0.0824,-0.2718,0.151,0.601
B,62,32,0.3,2.7638,0.088,-0.2718,0.1561,0.62
B,62,32,0.4,2.9246,0.0909,-0.2718,0.1587,0.629
B,62,32,0.5,3.0085,0.0924,-0.2718,0.1603,0.633
B,62,32,0.6,3.0454,0.0931,-0.2718,0.1615,0.633
B,62,32,0.7,3.0546,0.0932,-0.2718,0.1623,0.632
B,62,32,0.8,3.0485,0.0931,-0.2718,0.163,0.629
B,62,32,0.9,3.0349,0.0929,-0.2718,0.1635,0.626
B,62,32,1.0,3.0185,0.0926,-0.2718,0.164,0.623
B,62,33,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,33,0.1,1.9876,0.0722,-0.2704,0.1381,0.575
B,62,33,0.2,2.5048,0.0831,-0.2718,0.1517,0.604
B,62,33,0.3,2.7652,0.0881,-0.2718,0.1567,0.618
B,62,33,0.4,2.9103,0.0907,-0.2718,0.1592,0.626
B,62,33,0.5,2.9938,0.0922,-0.2718,0.1608,0.63
B,62,33,0.6,3.0403,0.093,-0.2718,0.1619,0.632
B,62,33,0.7,3.065,0.0934,-0.2718,0.1627,0.632
B,62,33,0.8,3.0781,0.0936,-0.2718,0.1634,0.631
B,62,33,0.9,3.0867,0.0938,-0.2718,0.1639,0.63
B,62,33,1.0,3.0953,0.0939,-0.2718,0.1644,0.63
B,62,34,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,34,0.1,2.0353,0.0732,-0.271,0.1392,0.579
B,62,34,0.2,2.5433,0.0839,-0.2718,0.1527,0.605
B,62,34,0.3,2.7835,0.0884,-0.2718,0.1576,0.618
B,62,34,0.4,2.917,0.0908,-0.2718,0.1601,0.624
B,62,34,0.5,2.9903,0.0921,-0.2718,0.1617,0.627
B,62,34,0.6,3.0253,0.0927,-0.2718,0.1627,0.628
B,62,34,0.7,3.0354,0.0929,-0.2718,0.1635,0.627
B,62,34,0.8,3.0304,0.0928,-0.2718,0.1641,0.624
B,62,34,0.9,3.0179,0.0926,-0.2718,0.1646,0.622
B,62,34,1.0,3.0043,0.0923,-0.2718,0.1649,0.619
B,62,35,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,35,0.1,2.0595,0.0738,-0.271,0.1401,0.579
B,62,35,0.2,2.5218,0.0835,-0.2718,0.1534,0.601
B,62,35,0.3,2.7124,0.0871,-0.2718,0.1584,0.608
B,62,35,0.4,2.8076,0.0888,-0.2718,0.1609,0.611
B,62,35,0.5,2.8514,0.0896,-0.2718,0.1624,0.611
B,62,35,0.6,2.8653,0.0899,-0.2718,0.1635,0.61
B,62,35,0.7,2.8635,0.0899,-0.2718,0.1644,0.607
B,62,35,0.8,2.8565,0.0897,-0.2718,0.165,0.605
B,62,35,0.9,2.8517,0.0896,-0.2718,0.1656,0.603
B,62,35,1.0,2.8547,0.0897,-0.2718,0.1661,0.602
B,63,5,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,5,0.1,0.8467,0.0398,-0.1281,0.064,0.644
B,63,5,0.2,1.1362,0.0495,-0.1346,0.0764,0.672
B,63,5,0.3,1.3233,0.0551,-0.1369,0.0858,0.67
B,63,5,0.4,1.4416,0.0585,-0.1373,0.0928,0.66
B,63,5,0.5,1.5157,0.0605,-0.1382,0.098,0.65
B,63,5,0.6,1.5574,0.0616,-0.1441,0.1021,0.638
B,63,5,0.7,1.5793,0.0622,-0.1537,0.1052,0.627
B,63,5,0.8,1.5948,0.0626,-0.1631,0.1078,0.618
B,63,5,0.9,1.6036,0.0628,-0.1731,0.11,0.61
B,63,5,1.0,1.6046,0.0628,-0.1842,0.1119,0.602
B,63,6,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,6,0.1,0.9995,0.0451,-0.1508,0.0714,0.655
B,63,6,0.2,1.2964,0.0544,-0.1653,0.0859,0.661
B,63,6,0.3,1.4386,0.0584,-0.1756,0.0951,0.645
B,63,6,0.4,1.5137,0.0604,-0.1831,0.1017,0.629
B,63,6,0.5,1.559,0.0616,-0.185,0.1065,0.616
B,63,6,0.6,1.5734,0.062,-0.1859,0.1103,0.602
B,63,6,0.7,1.5671,0.0619,-0.1865,0.1134,0.587
B,63,6,0.8,1.5486,0.0614,-0.1868,0.1161,0.572
B,63,6,0.9,1.5477,0.0613,-0.1869,0.1183,0.564
B,63,6,1.0,1.5416,0.0612,-0.198,0.1198,0.557
B,63,7,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,7,0.1,0.9675,0.044,-0.1704,0.076,0.606
B,63,7,0.2,1.2228,0.0522,-0.1859,0.0916,0.602
B,63,7,0.3,1.3445,0.0557,-0.1866,0.1007,0.59
B,63,7,0.4,1.408,0.0575,-0.1868,0.1069,0.578
B,63,7,0.5,1.4515,0.0587,-0.1869,0.1113,0.57
B,63,7,0.6,1.4959,0.06,-0.1869,0.1145,0.567
B,63,7,0.7,1.5475,0.0613,-0.1869,0.1168,0.569
B,63,7,0.8,1.5935,0.0626,-0.1869,0.1187,0.572
B,63,7,0.9,1.6299,0.0635,-0.1902,0.1201,0.574
B,63,7,1.0,1.6546,0.0641,-0.198,0.121,0.575
B,63,8,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,8,0.1,1.0238,0.0459,-0.1714,0.0817,0.591
B,63,8,0.2,1.2464,0.0529,-0.1858,0.0984,0.574
B,63,8,0.3,1.3539,0.056,-0.1866,0.107,0.564
B,63,8,0.4,1.4225,0.0579,-0.1868,0.1124,0.559
B,63,8,0.5,1.4553,0.0589,-0.1869,0.1158,0.553
B,63,8,0.6,1.4776,0.0595,-0.1869,0.1183,0.549
B,63,8,0.7,1.4876,0.0597,-0.1869,0.12,0.545
B,63,8,0.8,1.4907,0.0598,-0.1869,0.1213,0.541
B,63,8,0.9,1.4898,0.0598,-0.1869,0.1222,0.537
B,63,8,1.0,1.4845,0.0597,-0.19,0.123,0.534
B,63,9,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,9,0.1,1.1398,0.0496,-0.1727,0.0855,0.61
B,63,9,0.2,1.3917,0.0571,-0.1858,0.1024,0.595
B,63,9,0.3,1.4964,0.06,-0.1866,0.1108,0.582
B,63,9,0.4,1.5253,0.0608,-0.1868,0.1159,0.568
B,63,9,0.5,1.5272,0.0608,-0.1869,0.1193,0.556
B,63,9,0.6,1.5206,0.0606,-0.1869,0.1216,0.546
B,63,9,0.7,1.511,0.0604,-0.1869,0.1233,0.538
B,63,9,0.8,1.5008,0.0601,-0.1884,0.1244,0.532
B,63,9,0.9,1.488,0.0597,-0.1896,0.1252,0.527
B,63,9,1.0,1.4769,0.0594,-0.19,0.1258,0.523
B,63,10,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,10,0.1,1.1342,0.0494,-0.1855,0.0902,0.582
B,63,10,0.2,1.3803,0.0568,-0.1868,0.1062,0.574
B,63,10,0.3,1.4514,0.0587,-0.1869,0.1143,0.558
B,63,10,0.4,1.4807,0.0595,-0.1869,0.1192,0.546
B,63,10,0.5,1.4957,0.06,-0.1869,0.1224,0.538
B,63,10,0.6,1.5102,0.0603,-0.1904,0.1247,0.533
B,63,10,0.7,1.5157,0.0605,-0.1991,0.1264,0.529
B,63,10,0.8,1.5108,0.0604,-0.2061,0.1278,0.524
B,63,10,0.9,1.4913,0.0598,-0.2121,0.1289,0.517
B,63,10,1.0,1.4569,0.0589,-0.2177,0.1297,0.507
B,63,11,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,11,0.1,1.1669,0.0505,-0.1861,0.0944,0.57
B,63,11,0.2,1.3972,0.0572,-0.1868,0.1108,0.559
B,63,11,0.3,1.4885,0.0598,-0.1998,0.119,0.549
B,63,11,0.4,1.5385,0.0611,-0.2167,0.1237,0.542
B,63,11,0.5,1.5757,0.0621,-0.2268,0.1268,0.54
B,63,11,0.6,1.6083,0.0629,-0.2341,0.129,0.539
B,63,11,0.7,1.6324,0.0636,-0.241,0.1304,0.539
B,63,11,0.8,1.6477,0.064,-0.2452,0.1314,0.539
B,63,11,0.9,1.6546,0.0641,-0.2472,0.132,0.538
B,63,11,1.0,1.657,0.0642,-0.2474,0.1324,0.537
B,63,12,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,12,0.1,1.2225,0.0522,-0.1848,0.098,0.569
B,63,12,0.2,1.3812,0.0568,-0.1867,0.1151,0.539
B,63,12,0.3,1.4015,0.0574,-0.2003,0.1233,0.515
B,63,12,0.4,1.3996,0.0573,-0.2189,0.128,0.5
B,63,12,0.5,1.3961,0.0572,-0.2317,0.1309,0.492
B,63,12,0.6,1.3788,0.0567,-0.2395,0.1327,0.483
B,63,12,0.7,1.3675,0.0564,-0.2441,0.1338,0.478
B,63,12,0.8,1.361,0.0562,-0.2465,0.1345,0.475
B,63,12,0.9,1.356,0.0561,-0.2475,0.135,0.473
B,63,12,1.0,1.3567,0.0561,-0.2474,0.1353,0.472
B,63,13,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,13,0.1,1.2346,0.0525,-0.185,0.1009,0.559
B,63,13,0.2,1.3501,0.0559,-0.1867,0.1184,0.52
B,63,13,0.3,1.3373,0.0555,-0.2006,0.1264,0.492
B,63,13,0.4,1.319,0.055,-0.2197,0.1306,0.476
B,63,13,0.5,1.3095,0.0547,-0.2322,0.1329,0.468
B,63,13,0.6,1.2989,0.0544,-0.2398,0.1342,0.463
B,63,13,0.7,1.2974,0.0544,-0.2442,0.1349,0.461
B,63,13,0.8,1.3022,0.0545,-0.2466,0.1354,0.461
B,63,13,0.9,1.309,0.0547,-0.2475,0.1357,0.462
B,63,13,1.0,1.32,0.055,-0.2474,0.1359,0.463
B,63,14,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,14,0.1,1.2681,0.0535,-0.1858,0.1044,0.553
B,63,14,0.2,1.3668,0.0564,-0.1869,0.1215,0.513
B,63,14,0.3,1.3699,0.0565,-0.2096,0.1291,0.491
B,63,14,0.4,1.3686,0.0564,-0.2238,0.133,0.48
B,63,14,0.5,1.3665,0.0564,-0.2315,0.1352,0.474
B,63,14,0.6,1.3762,0.0566,-0.2357,0.1367,0.473
B,63,14,0.7,1.3979,0.0573,-0.2379,0.1377,0.474
B,63,14,0.8,1.4268,0.0581,-0.2389,0.1385,0.478
B,63,14,0.9,1.4574,0.0589,-0.2392,0.1393,0.482
B,63,14,1.0,1.493,0.0599,-0.2392,0.14,0.486
B,63,15,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,15,0.1,1.2713,0.0536,-0.186,0.1071,0.542
B,63,15,0.2,1.3605,0.0562,-0.1945,0.1238,0.505
B,63,15,0.3,1.379,0.0567,-0.2186,0.1307,0.489
B,63,15,0.4,1.3878,0.057,-0.23,0.1342,0.481
B,63,15,0.5,1.4022,0.0574,-0.2354,0.1361,0.479
B,63,15,0.6,1.4255,0.058,-0.2378,0.1373,0.481
B,63,15,0.7,1.4559,0.0589,-0.2388,0.1382,0.484
B,63,15,0.8,1.4911,0.0598,-0.2392,0.139,0.489
B,63,15,0.9,1.528,0.0608,-0.2392,0.1396,0.494
B,63,15,1.0,1.5689,0.0619,-0.2392,0.1403,0.499
B,63,16,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,16,0.1,1.2981,0.0544,-0.1863,0.1105,0.536
B,63,16,0.2,1.3817,0.0568,-0.2016,0.1267,0.5
B,63,16,0.3,1.4121,0.0577,-0.2232,0.1328,0.49
B,63,16,0.4,1.4422,0.0585,-0.2326,0.1355,0.488
B,63,16,0.5,1.4749,0.0594,-0.2366,0.137,0.491
B,63,16,0.6,1.5085,0.0603,-0.2384,0.138,0.494
B,63,16,0.7,1.5409,0.0612,-0.239,0.1388,0.498
B,63,16,0.8,1.5706,0.062,-0.2392,0.1394,0.502
B,63,16,0.9,1.5956,0.0626,-0.2392,0.14,0.505
B,63,16,1.0,1.6171,0.0632,-0.2392,0.1404,0.508
B,63,17,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,17,0.1,1.2885,0.0541,-0.1864,0.1129,0.524
B,63,17,0.2,1.3621,0.0562,-0.2092,0.1297,0.488
B,63,17,0.3,1.3887,0.057,-0.2316,0.1362,0.476
B,63,17,0.4,1.4197,0.0579,-0.247,0.1394,0.474
B,63,17,0.5,1.4599,0.059,-0.258,0.1413,0.477
B,63,17,0.6,1.5044,0.0602,-0.2659,0.1426,0.482
B,63,17,0.7,1.5567,0.0616,-0.2693,0.1436,0.489
B,63,17,0.8,1.608,0.0629,-0.2707,0.1443,0.496
B,63,17,0.9,1.6447,0.0639,-0.2715,0.1449,0.501
B,63,17,1.0,1.6715,0.0646,-0.2718,0.1455,0.504
B,63,18,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,18,0.1,1.3192,0.055,-0.1951,0.1164,0.52
B,63,18,0.2,1.3848,0.0569,-0.2408,0.133,0.483
B,63,18,0.3,1.4262,0.0581,-0.261,0.1392,0.476
B,63,18,0.4,1.4791,0.0595,-0.2685,0.142,0.479
B,63,18,0.5,1.5347,0.061,-0.2705,0.1435,0.486
B,63,18,0.6,1.5804,0.0622,-0.2714,0.1445,0.491
B,63,18,0.7,1.6123,0.063,-0.2717,0.1453,0.494
B,63,18,0.8,1.6373,0.0637,-0.2718,0.146,0.497
B,63,18,0.9,1.6538,0.0641,-0.2718,0.1466,0.498
B,63,18,1.0,1.6571,0.0642,-0.2718,0.1471,0.498
B,63,19,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,19,0.1,1.3622,0.0563,-0.2201,0.1186,0.522
B,63,19,0.2,1.443,0.0585,-0.2626,0.1352,0.489
B,63,19,0.3,1.5187,0.0606,-0.2699,0.1409,0.489
B,63,19,0.4,1.5872,0.0624,-0.2713,0.1436,0.494
B,63,19,0.5,1.649,0.064,-0.2717,0.1452,0.501
B,63,19,0.6,1.703,0.0654,-0.2718,0.1464,0.507
B,63,19,0.7,1.7419,0.0663,-0.2718,0.1473,0.511
B,63,19,0.8,1.7727,0.0671,-0.2718,0.1481,0.514
B,63,19,0.9,1.8007,0.0678,-0.2718,0.1488,0.516
B,63,19,1.0,1.8268,0.0684,-0.2718,0.1495,0.518
B,63,20,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,20,0.1,1.4158,0.0578,-0.2325,0.1206,0.527
B,63,20,0.2,1.545,0.0613,-0.2677,0.1368,0.504
B,63,20,0.3,1.6532,0.0641,-0.2709,0.1424,0.508
B,63,20,0.4,1.7347,0.0661,-0.2716,0.1454,0.515
B,63,20,0.5,1.7984,0.0677,-0.2718,0.1473,0.52
B,63,20,0.6,1.8486,0.0689,-0.2718,0.1487,0.524
B,63,20,0.7,1.888,0.0699,-0.2718,0.1499,0.527
B,63,20,0.8,1.9191,0.0706,-0.2718,0.151,0.528
B,63,20,0.9,1.9531,0.0714,-0.2718,0.1519,0.531
B,63,20,1.0,1.9869,0.0721,-0.2718,0.1525,0.534
B,63,21,0.0,0.5567,0.0286,-0.1179,0.0541,0.549
B,63,21,0.1,1.4733,0.0593,-0.2377,0.122,0.535
B,63,21,0.2,1.6356,0.0636,-0.2685,0.1383,0.516
B,63,21,0.3,1.7432,0.0664,-0.2711,0.1443,0.519
B,63,21,0.4,1.8102,0.068,-0.2717,0.1474,0.521
B,63,21,0.5,1.8518,0.069,-0.2718,0.1495,0.522
B,63,21,0.6,1.8708,0.0694,-0.2718,0.151,0.521
B,63,21,0.7,1.8856,0.0698,-0.2718,0.1522,0.521
B,63,21,0.8,1.9004,0.0701,-0.2718,0.1532,0.52
B,63,21,0.9,1.9206,0.0706,-0.2718,0.1541,0.521
B,63,21,1.0,1.942,0.0711,-0.2718,0.1548,0.522
